SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy
29175,"71024","5","Collectable Minifigures","Disney Series 2","2019","Louie",1,7,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-6.jpg",2528,546
29172,"71024","6","Collectable Minifigures","Disney Series 2","2019","Scrooge McDuck",1,7,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-3.jpg",3153,498
29176,"71024","7","Collectable Minifigures","Disney Series 2","2019","Chip",1,5,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-7.jpg",2961,468
29177,"71024","8","Collectable Minifigures","Disney Series 2","2019","Dale",1,4,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-8.jpg",2932,451
29181,"71024","9","Collectable Minifigures","Disney Series 2","2019","Elsa",1,6,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-12.jpg",3052,460
29180,"71024","10","Collectable Minifigures","Disney Series 2","2019","Anna",1,7,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-11.jpg",2988,445
29179,"71024","11","Collectable Minifigures","Disney Series 2","2019","Jafar",1,7,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-10.jpg",2859,482
29178,"71024","12","Collectable Minifigures","Disney Series 2","2019","Jasmine",1,5,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-9.jpg",2761,470
29187,"71024","13","Collectable Minifigures","Disney Series 2","2019","Hades",1,5,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-18.jpg",2936,423
29186,"71024","14","Collectable Minifigures","Disney Series 2","2019","Hercules",1,7,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-17.jpg",2838,530
29183,"71024","15","Collectable Minifigures","Disney Series 2","2019","Sally",1,6,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-14.jpg",2789,474
29182,"71024","16","Collectable Minifigures","Disney Series 2","2019","Jack Skellington",1,9,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-13.jpg",2996,587
29184,"71024","17","Collectable Minifigures","Disney Series 2","2019","Edna Mode",1,7,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-15.jpg",2689,463
29185,"71024","18","Collectable Minifigures","Disney Series 2","2019","Frozone",1,6,2.99,3.99,,3.99,"https://images.brickset.com/sets/images/71024-16.jpg",2908,445
29188,"71024","19","Collectable Minifigures","Disney series 2","2019","LEGO Minifigures - The Disney Series 2 - Complete",18,,,,,,"https://images.brickset.com/sets/images/71024-19.jpg",1580,357
29189,"71024","20","Collectable Minifigures","Disney series 2","2019","LEGO Minifigures - The Disney Series 2 - Sealed Box",,,2.99,3.99,4.99,3.99,"https://images.brickset.com/sets/images/71024-20.jpg",198,100
29503,"71025","0","Collectable Minifigures","Series 19","2019","LEGO Minifigures - Series 19 {Random Bag}",,,,,,,"https://images.brickset.com/sets/images/71025-0.jpg",142,60
29506,"71025","1","Collectable Minifigures","Series 19","2019","Video Game Champ",1,7,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-1.jpg",1899,627
29508,"71025","2","Collectable Minifigures","Series 19","2019","Shower Guy",1,8,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-2.jpg",1682,622
29510,"71025","3","Collectable Minifigures","Series 19","2019","Fright Knight",1,9,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-3.jpg",1695,601
29507,"71025","4","Collectable Minifigures","Series 19","2019","Monkey King",1,12,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-4.jpg",1560,570
29509,"71025","5","Collectable Minifigures","Series 19","2019","Programmer",1,9,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-5.jpg",1690,533
29512,"71025","6","Collectable Minifigures","Series 19","2019","Mummy Queen",1,6,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-6.jpg",1699,457
29514,"71025","7","Collectable Minifigures","Series 19","2019","Jungle Explorer",1,8,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-7.jpg",2017,804
29513,"71025","8","Collectable Minifigures","Series 19","2019","Fire Fighter",1,6,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-8.jpg",1335,392
29502,"71025","9","Collectable Minifigures","Series 19","2019","Dog Sitter",1,9,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-9.jpg",1861,793
29516,"71025","10","Collectable Minifigures","Series 19","2019","Pizza Costume Guy",1,6,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-10.jpg",1862,601
29518,"71025","11","Collectable Minifigures","Series 19","2019","Galactic Bounty Hunter",1,8,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-11.jpg",1895,670
29515,"71025","12","Collectable Minifigures","Series 19","2019","Gardener",1,7,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-12.jpg",1673,642
29519,"71025","13","Collectable Minifigures","Series 19","2019","Rugby Player",1,6,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-13.jpg",1419,434
29504,"71025","14","Collectable Minifigures","Series 19","2019","Fox Costume Girl",1,8,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-14.jpg",1740,683
29517,"71025","15","Collectable Minifigures","Series 19","2019","Bear Costume Guy",1,7,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-15.jpg",1611,476
29511,"71025","16","Collectable Minifigures","Series 19","2019","Mountain Biker",1,10,2.99,3.99,,,"https://images.brickset.com/sets/images/71025-16.jpg",1648,509
29520,"71025","17","Collectable Minifigures","Series 19","2019","LEGO Minifigures - Series 19 - Complete",16,,2.99,3.99,4.99,3.99,"https://images.brickset.com/sets/images/71025-17.jpg",728,313
29505,"71025","18","Collectable Minifigures","Series 19","2019","LEGO Minifigures - Series 19 - Sealed Box",,,,,,,"https://images.brickset.com/sets/images/71025-18.jpg",83,69
28595,"71044","1","Disney","Disney Parks","2019","Disney Train and Station",,2925,299.99,329.99,379.99,329.99,"https://images.brickset.com/sets/images/71044-1.jpg",582,1864
28413,"75223","1","Star Wars","MicroFighters","2019","Naboo Starfighter Microfighter",1,62,8.99,9.99,13.99,9.99,"https://images.brickset.com/sets/images/75223-1.jpg",2528,877
28464,"75224","1","Star Wars","MicroFighters","2019","Sith Infiltrator Microfighter",1,92,8.99,9.99,13.99,9.99,"https://images.brickset.com/sets/images/75224-1.jpg",3063,966
28402,"75225","1","Star Wars","The Last Jedi","2019","Elite Praetorian Guard Battle Pack",5,109,12.99,14.99,19.99,14.99,"https://images.brickset.com/sets/images/75225-1.jpg",4683,1456
28406,"75226","1","Star Wars","Battlefront","2019","Inferno Squad Battle Pack",4,118,12.99,14.99,19.99,14.99,"https://images.brickset.com/sets/images/75226-1.jpg",4057,1392
29190,"75227","1","Star Wars","Promotional","2019","Darth Vader Bust",,327,,39.99,,,"https://images.brickset.com/sets/images/75227-1.jpg",821,1419
28412,"75228","1","Star Wars","MicroFighters","2019","Escape Pod vs. Dewback Microfighters",3,177,17.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/75228-1.jpg",4199,1715
28459,"75229","1","Star Wars","Episode IV","2019","Death Star Escape",4,329,24.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/75229-1.jpg",3589,1718
29596,"75232","1","BrickHeadz","Star Wars","2019","Kylo Ren & Sith Trooper",,240,,19.99,24.99,,"https://images.brickset.com/sets/images/75232-1.jpg",368,510
28408,"75233","1","Star Wars","Episode III","2019","Droid Gunship",4,389,54.99,49.99,69.99,59.99,"https://images.brickset.com/sets/images/75233-1.jpg",1623,1375
28409,"75234","1","Star Wars","Episode III","2019","AT-AP Walker",5,689,64.99,59.99,79.99,69.99,"https://images.brickset.com/sets/images/75234-1.jpg",1822,1395
28403,"75235","1","Star Wars","4 Plus","2019","X-wing Starfighter Trench Run",3,132,24.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/75235-1.jpg",921,819
29053,"75236","1","Star Wars","The Force Awakens","2019","Duel on Starkiller Base",2,191,17.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/75236-1.jpg",2009,1112
28411,"75237","1","Star Wars","4 Plus","2019","TIE Fighter Attack",2,77,17.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/75237-1.jpg",1228,848
29055,"75238","1","Star Wars","Episode VI","2019","Action Battle Endor Assault",2,193,24.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/75238-1.jpg",835,754
29056,"75239","1","Star Wars","Episode V","2019","Hoth Generator Attack",2,235,24.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/75239-1.jpg",681,620
29051,"75240","1","Star Wars","Resistance","2019","Major Vonreg's TIE Fighter",4,496,64.99,69.99,89.99,69.99,"https://images.brickset.com/sets/images/75240-1.jpg",1779,1441
29054,"75241","1","Star Wars","Episode V","2019","Action Battle Echo Base Defence",6,504,54.99,59.99,79.99,59.99,"https://images.brickset.com/sets/images/75241-1.jpg",654,734
29052,"75242","1","Star Wars","Resistance","2019","Black Ace TIE Interceptor",3,396,44.99,49.99,69.99,49.99,"https://images.brickset.com/sets/images/75242-1.jpg",1358,1105
29026,"75243","1","Star Wars","Episode V","2019","Slave I – 20th Anniversary Edition",6,1007,109.99,119.99,159.99,119.99,"https://images.brickset.com/sets/images/75243-1.jpg",3482,2473
29250,"75244","1","Star Wars","Episode IV","2019","Tantive IV",6,1768,179.99,199.99,269.99,199.99,"https://images.brickset.com/sets/images/75244-1.jpg",2594,2654
29063,"75245","1","Star Wars","Seasonal","2019","Star Wars Advent Calendar",9,280,24.99,39.99,49.99,29.99,"https://images.brickset.com/sets/images/75245-1.jpg",1190,1367
29346,"75246","1","Star Wars","Episode IV","2019","Death Star Cannon",2,159,17.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/75246-1.jpg",663,880
28410,"75247","1","Star Wars","4 Plus","2019","Rebel A-wing Starfighter",2,62,11.99,14.99,19.99,14.99,"https://images.brickset.com/sets/images/75247-1.jpg",1165,730
29347,"75248","1","Star Wars","The Rise of Skywalker","2019","Resistance A-wing Starfighter",2,269,24.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/75248-1.jpg",919,1112
29352,"75249","1","Star Wars","The Rise of Skywalker","2019","Resistance Y-wing Starfighter",5,578,59.99,69.99,89.99,69.99,"https://images.brickset.com/sets/images/75249-1.jpg",710,1143
29353,"75250","1","Star Wars","The Rise of Skywalker","2019","Pasaana Speeder Chase",4,373,44.99,39.99,49.99,49.99,"https://images.brickset.com/sets/images/75250-1.jpg",484,1000
28331,"75251","1","Star Wars","Miscellaneous","2019","Darth Vader's Castle",6,1060,119.99,129.99,149.99,129.99,"https://images.brickset.com/sets/images/75251-1.jpg",2569,2140
28594,"75252","1","Star Wars","Ultimate Collector Series","2019","Imperial Star Destroyer",2,4784,649.99,699.99,849.99,699.99,"https://images.brickset.com/sets/images/75252-1.jpg",754,2240
29296,"75253","1","Star Wars","Boost","2019","Droid Commander",,1177,179.99,199.99,249.99,199.99,"https://images.brickset.com/sets/images/75253-1.jpg",437,1280
29354,"75254","1","Star Wars","The Mandalorian","2019","AT-ST Raider",4,540,49.99,49.99,69.99,59.99,"https://images.brickset.com/sets/images/75254-1.jpg",745,1183
29355,"75255","1","Star Wars","Miscellaneous","2019","Yoda",,1771,89.99,99.99,139.99,99.99,"https://images.brickset.com/sets/images/75255-1.jpg",910,1112
29356,"75256","1","Star Wars","The Rise of Skywalker","2019","Kylo Ren's Shuttle",6,1005,99.99,129.99,159.99,119.99,"https://images.brickset.com/sets/images/75256-1.jpg",597,1476
29357,"75257","1","Star Wars","The Rise of Skywalker","2019","Millennium Falcon",,1351,149.99,159.99,179.99,159.99,"https://images.brickset.com/sets/images/75257-1.jpg",412,1305
29029,"75258","1","Star Wars","Episode I","2019","Anakin's Podracer – 20th Anniversary Edition",3,279,24.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/75258-1.jpg",4550,1626
29028,"75259","1","Star Wars","Episode V","2019","Snowspeeder – 20th Anniversary Edition",4,309,34.99,39.99,49.99,39.99,"https://images.brickset.com/sets/images/75259-1.jpg",4553,1822
29030,"75261","1","Star Wars","Episode III","2019","Clone Scout Walker  – 20th Anniversary Edition",5,250,24.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/75261-1.jpg",4255,1704
29031,"75262","1","Star Wars","Legends","2019","Imperial Dropship  – 20th Anniversary Edition",5,125,19.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/75262-1.jpg",4633,1760
29582,"75522","1","Star Wars","Promotional","2019","Mini Boost Droid Commander",,62,,,,,"https://images.brickset.com/sets/images/75522-1.jpg",287,768
29293,"75810","1","Stranger Things","","2019","The Upside Down",8,2287,179.99,199.99,269.99,199.99,"https://images.brickset.com/sets/images/75810-1.jpg",2070,2139
28469,"75890","1","Speed Champions","Ferrari","2019","Ferrari F40 Competizione",1,198,12.99,14.99,19.99,14.99,"https://images.brickset.com/sets/images/75890-1.jpg",3836,1064
28468,"75891","1","Speed Champions","Chevrolet","2019","Chevrolet Camaro ZL1 Race Car",1,198,12.99,14.99,19.99,14.99,"https://images.brickset.com/sets/images/75891-1.jpg",3212,1019
28467,"75892","1","Speed Champions","McLaren","2019","McLaren Senna",1,219,12.99,14.99,19.99,14.99,"https://images.brickset.com/sets/images/75892-1.jpg",3925,1057
28466,"75893","1","Speed Champions","Dodge","2019","2018 Dodge Challenger SRT Demon and 1970 Dodge Charger R/T",3,478,34.99,29.99,39.99,39.99,"https://images.brickset.com/sets/images/75893-1.jpg",2537,1372
28465,"75894","1","Speed Champions","Mini","2019","1967 Mini Cooper S Rally and 2018 MINI John Cooper Works Buggy",4,481,44.99,49.99,69.99,49.99,"https://images.brickset.com/sets/images/75894-1.jpg",2185,1631
29335,"75895","1","Speed Champions","Porsche","2019","1974 Porsche 911 Turbo 3.0",1,180,12.99,14.99,19.99,14.99,"https://images.brickset.com/sets/images/75895-1.jpg",1911,1293
29129,"75934","1","Jurassic World","Legend of Isla Nublar","2019","Dilophosaurus on the Loose",3,168,19.99,19.99,24.99,24.99,"https://images.brickset.com/sets/images/75934-1.jpg",768,1081
29130,"75935","1","Jurassic World","Legend of Isla Nublar","2019","Baryonyx Face-Off: The Treasure Hunt",4,434,59.99,59.99,79.99,59.99,"https://images.brickset.com/sets/images/75935-1.jpg",469,1126
28593,"75936","1","Jurassic World","Jurassic Park","2019","Jurassic Park: T. rex Rampage",,3120,219.99,249.99,299.99,249.99,"https://images.brickset.com/sets/images/75936-1.jpg",720,1807
29131,"75937","1","Jurassic World","Legend of Isla Nublar","2019","Triceratops Rampage",4,447,54.99,59.99,79.99,59.99,"https://images.brickset.com/sets/images/75937-1.jpg",510,1247
29132,"75938","1","Jurassic World","Legend of Isla Nublar","2019","T. rex vs Dino-Mech Battle",4,716,79.99,89.99,119.99,89.99,"https://images.brickset.com/sets/images/75938-1.jpg",342,1117
29276,"75945","1","Harry Potter","Prisoner of Azkaban","2019","Expecto Patronum",4,121,19.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/75945-1.jpg",3109,1892
29277,"75946","1","Harry Potter","Goblet of Fire","2019","Hungarian Horntail Triwizard Challenge",4,265,29.99,29.99,39.99,34.99,"https://images.brickset.com/sets/images/75946-1.jpg",1646,1696
29278,"75947","1","Harry Potter","Prisoner of Azkaban","2019","Hagrid's Hut: Buckbeak's Rescue",6,496,49.99,59.99,79.99,59.99,"https://images.brickset.com/sets/images/75947-1.jpg",2129,2288
29279,"75948","1","Harry Potter","Goblet of Fire","2019","Hogwarts Clock Tower",8,922,84.99,89.99,119.99,89.99,"https://images.brickset.com/sets/images/75948-1.jpg",2154,2203
29280,"75957","1","Harry Potter","Prisoner of Azkaban","2019","The Knight Bus",3,403,34.99,39.99,49.99,39.99,"https://images.brickset.com/sets/images/75957-1.jpg",2277,1814
29299,"75958","1","Harry Potter","Goblet of Fire","2019","Beauxbatons' Carriage: Arrival at Hogwarts ",4,430,44.99,49.99,64.99,49.99,"https://images.brickset.com/sets/images/75958-1.jpg",1178,2020
29286,"75964","1","Harry Potter","Seasonal","2019","Harry Potter Advent Calendar",8,305,24.99,39.99,49.99,24.99,"https://images.brickset.com/sets/images/75964-1.jpg",1472,1830
29300,"75965","1","Harry Potter","Goblet of Fire","2019","The Rise of Voldemort",6,184,19.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/75965-1.jpg",2088,1817
28370,"75970","1","Overwatch","","2019","Tracer vs. Widowmaker",2,129,12.99,14.99,19.99,14.99,"https://images.brickset.com/sets/images/75970-1.jpg",1861,645
28371,"75971","1","Overwatch","","2019","Hanzo vs. Genji",3,197,24.99,19.99,24.99,24.99,"https://images.brickset.com/sets/images/75971-1.jpg",1381,701
28372,"75972","1","Overwatch","","2019","Dorado Showdown",3,419,29.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/75972-1.jpg",1461,797
28373,"75973","1","Overwatch","","2019","D.Va & Reinhardt",2,455,34.99,39.99,49.99,39.99,"https://images.brickset.com/sets/images/75973-1.jpg",1731,897
28374,"75974","1","Overwatch","","2019","Bastion",,602,54.99,49.99,69.99,59.99,"https://images.brickset.com/sets/images/75974-1.jpg",1058,851
28375,"75975","1","Overwatch","","2019","Watchpoint: Gibraltar",4,730,79.99,89.99,119.99,89.99,"https://images.brickset.com/sets/images/75975-1.jpg",930,904
29046,"75976","1","Overwatch","","2019","Wrecking Ball",1,227,17.99,19.99,24.99,19.99,"https://images.brickset.com/sets/images/75976-1.jpg",483,1009
29047,"75977","1","Overwatch","","2019","Junkrat & Roadhog",,380,44.99,49.99,49.99,49.99,"https://images.brickset.com/sets/images/75977-1.jpg",220,949
28340,"76113","1","Marvel Super Heroes","Spider-Man","2019","Spider-Man Bike Rescue",3,235,19.99,19.99,24.99,24.99,"https://images.brickset.com/sets/images/76113-1.jpg",1657,953
28363,"76114","1","Marvel Super Heroes","Spider-Man","2019","Spider-Man's Spider Crawler ",4,418,34.99,39.99,49.99,39.99,"https://images.brickset.com/sets/images/76114-1.jpg",1543,1031
28227,"76115","1","Marvel Super Heroes","Spider-Man","2019","Spider Mech vs. Venom ",4,604,44.99,49.99,59.99,49.99,"https://images.brickset.com/sets/images/76115-1.jpg",1493,1297
28525,"76116","1","DC Comics Super Heroes","Batman","2019","Batman Batsub and the Underwater Clash",3,174,19.99,19.99,24.99,24.99,"https://images.brickset.com/sets/images/76116-1.jpg",1276,827
28148,"76117","1","DC Comics Super Heroes","Batman","2019","Batman Mech vs. Poison Ivy Mech ",4,375,34.99,39.99,49.99,39.99,"https://images.brickset.com/sets/images/76117-1.jpg",915,1036
29058,"76118","1","DC Comics Super Heroes","Batman","2019","Mr. Freeze Batcycle Battle",3,200,19.99,19.99,24.99,24.99,"https://images.brickset.com/sets/images/76118-1.jpg",671,1010
29057,"76119","1","DC Comics Super Heroes","Batman","2019","Batmobile: Pursuit of The Joker",2,342,24.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/76119-1.jpg",1422,1534
29060,"76120","1","DC Comics Super Heroes","Batman","2019","Batwing and The Riddler Heist",4,489,49.99,49.99,69.99,49.99,"https://images.brickset.com/sets/images/76120-1.jpg",664,1108
29059,"76122","1","DC Comics Super Heroes","Batman","2019","Batcave Clayface Invasion",,1038,94.99,99.99,139.99,99.99,"https://images.brickset.com/sets/images/76122-1.jpg",309,1087
28365,"76123","1","Marvel Super Heroes","Avengers: Endgame","2019","Captain America: Outriders Attack",4,167,19.99,19.99,24.99,24.99,"https://images.brickset.com/sets/images/76123-1.jpg",2235,1016
28366,"76124","1","Marvel Super Heroes","Avengers: Endgame","2019","War Machine Buster",4,362,29.99,34.99,49.99,34.99,"https://images.brickset.com/sets/images/76124-1.jpg",2741,1326
28367,"76125","1","Marvel Super Heroes","Avengers: Endgame","2019","Iron Man Hall of Armour",6,524,54.99,59.99,79.99,59.99,"https://images.brickset.com/sets/images/76125-1.jpg",3572,1803
28368,"76126","1","Marvel Super Heroes","Avengers: Endgame","2019","Avengers Ultimate Quinjet",6,838,74.99,79.99,99.99,79.99,"https://images.brickset.com/sets/images/76126-1.jpg",2481,1446
28556,"76127","1","Marvel Super Heroes","Miscellaneous","2019","Captain Marvel and The Skrull Attack",3,307,24.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/76127-1.jpg",2679,1252
28985,"76128","1","Marvel Super Heroes","Spider-Man: Far From Home","2019","Molten Man Battle",3,294,24.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/76128-1.jpg",1746,1190
28986,"76129","1","Marvel Super Heroes","Spider-Man: Far From Home","2019","Hydro-Man Attack",4,471,34.99,39.99,49.99,39.99,"https://images.brickset.com/sets/images/76129-1.jpg",1857,1314
28987,"76130","1","Marvel Super Heroes","Spider-Man: Far From Home","2019","Stark Jet and the Drone Attack",4,504,54.99,69.99,89.99,59.99,"https://images.brickset.com/sets/images/76130-1.jpg",1264,1280
28369,"76131","1","Marvel Super Heroes","Avengers: Endgame","2019","Avengers Compound Battle",7,699,89.99,99.99,139.99,99.99,"https://images.brickset.com/sets/images/76131-1.jpg",1616,1594
28364,"76133","1","Marvel Super Heroes","Spider-Man","2019","Spider-Man Car Chase",2,52,8.99,9.99,13.99,9.99,"https://images.brickset.com/sets/images/76133-1.jpg",1148,526
28362,"76134","1","Marvel Super Heroes","Spider-Man","2019","Spider-Man: Doc Ock Diamond Heist",3,150,24.99,29.99,39.99,29.99,"https://images.brickset.com/sets/images/76134-1.jpg",495,517
29061,"76137","1","DC Comics Super Heroes","Batman","2019","Batman vs. The Riddler Robbery",2,59,8.99,9.99,13.99,9.99,"https://images.brickset.com/sets/images/76137-1.jpg",390,458
29062,"76138","1","DC Comics Super Heroes","Batman","2019","Batman and The Joker Escape",4,171,34.99,39.99,49.99,39.99,"https://images.brickset.com/sets/images/76138-1.jpg",167,595
28589,"76139","1","DC Comics Super Heroes","","2019","{Batvehicle D2C set}",,,,,,,6,717
29386,"77901","1","Star Wars","The Rise of Skywalker","2019","Sith Trooper Bust",,484,,,,,"https://images.brickset.com/sets/images/77901-1.jpg",139,738
29374,"77902","1","Marvel Super Heroes","Promotional","2019","Captain Marvel and the Asis",2,271,,,,,"https://images.brickset.com/sets/images/77902-1.jpg",78,813
29375,"77903","1","DC Comics Super Heroes","Promotional","2019","The Dark Knight of Gotham City",,427,,,,,"https://images.brickset.com/sets/images/77903-1.jpg",57,757
28460,"80101","1","Seasonal","Chinese New Year","2019","Chinese New Year's Eve Dinner",6,615,,,,,"https://images.brickset.com/sets/images/80101-1.jpg",1448,1964
28461,"80102","1","Seasonal","Chinese New Year","2019","Dragon Dance",5,622,,,,,"https://images.brickset.com/sets/images/80102-1.jpg",1406,1903
28462,"80103","1","Seasonal","Chinese New Year","2019","Dragon Boat Race",15,643,44.99,49.99,59.99,49.99,"https://images.brickset.com/sets/images/80103-1.jpg",1973,1101
28319,"81000","1","FORMA","","2019","Koi",,293,,,,,"https://images.brickset.com/sets/images/81000-1.jpg",484,595
28320,"81001","1","FORMA","","2019","Shark Skin",,,,,,,"https://images.brickset.com/sets/images/81001-1.jpg",384,530
28321,"81002","1","FORMA","","2019","Splash Koi Skin",,33,,,,,"https://images.brickset.com/sets/images/81002-1.jpg",370,429
28322,"81003","1","FORMA","","2019","Ink Koi Skin",,,,,,,"https://images.brickset.com/sets/images/81003-1.jpg",365,374
28573,"88006","1","Powered Up","","2019","Boost Hub",,1,74.99,79.99,99.99,79.99,"https://images.brickset.com/sets/images/88006-1.jpg",22,132
28574,"88007","1","Powered Up","","2019","Distance Sensor",,1,12.99,13.99,17.99,13.99,"https://images.brickset.com/sets/images/88007-1.jpg",37,130
28575,"88008","1","Powered Up","","2019","Motor",,1,14.99,16.99,19.99,16.99,"https://images.brickset.com/sets/images/88008-1.jpg",37,143
28576,"88009","1","Powered Up","","2019","Hub",,1,44.99,49.99,69.99,49.99,"https://images.brickset.com/sets/images/88009-1.jpg",65,196
28577,"88010","1","Powered Up","","2019","Remote Control",,1,19.99,22.99,29.99,22.99,"https://images.brickset.com/sets/images/88010-1.jpg",64,169
28578,"88011","1","Powered Up","","2019","Train motor",,7,12.99,13.99,17.99,13.99,"https://images.brickset.com/sets/images/88011-1.jpg",81,201
29284,"111901","1","Ninjago","Magazine Gift","2019","Garmadon",1,,,,,,"https://images.brickset.com/sets/images/111901-1.jpg",217,74
29600,"111901","2","Ninjago","Magazine Gift","2019","Garmadon",1,,,,,,"https://images.brickset.com/sets/images/111901-2.jpg",61,35
29372,"111902","1","Ninjago","Magazine Gift","2019","Wu",1,,,,,,"https://images.brickset.com/sets/images/111902-1.jpg",138,57
29601,"111902","2","Ninjago","Magazine Gift","2019","Wu",1,,,,,,"https://images.brickset.com/sets/images/111902-2.jpg",59,29
29571,"111903","1","Ninjago","Magazine Gift","2019","Kai vs. Wyplash",2,,,,,,"https://images.brickset.com/sets/images/111903-1.jpg",101,41
29597,"111903","2","Ninjago","Magazine Gift","2019","Kai vs. Wyplash",2,,,,,,"https://images.brickset.com/sets/images/111903-2.jpg",76,29
29289,"121903","1","Jurassic World","Magazine Gift","2019","Baby Raptor",,,,,,,"https://images.brickset.com/sets/images/121903-1.jpg",344,222
29618,"121904","1","Jurassic World","Magazine Gift","2019","Owen with Baby Raptor",1,,,,,,"https://images.brickset.com/sets/images/121904-1.jpg",174,52
28962,"211901","1","DC Comics Super Heroes","Magazine Gift","2019","Batman with Bat-a-Rang",1,,,,,,"https://images.brickset.com/sets/images/BAT211901-1.jpg",522,182
29216,"211902","1","DC Comics Super Heroes","Magazine Gift","2019","Robin",1,,,,,,"https://images.brickset.com/sets/images/211902-1.jpg",379,197
29311,"211903","1","DC Comics Super Heroes","Magazine Gift","2019","Superman",1,,,,,,"https://images.brickset.com/sets/images/211903-1.jpg",405,130
29496,"211904","1","DC Comics Super Heroes","Magazine Gift","2019","The Flash",1,6,,,,,"https://images.brickset.com/sets/images/211904-1.jpg",313,124
29598,"211905","1","DC Comics Super Heroes","Magazine Gift","2019","Joker",1,,,,,,"https://images.brickset.com/sets/images/211905-1.jpg",144,92
29390,"471904","1","Friends","Magazine gift","2019","Show Jump",,,,,,,"https://images.brickset.com/sets/images/471904-1.jpg",57,37
28983,"471905","1","The Lego Movie 2: The Second Part","Magazine Gift","2019","Emmet with Tools",1,,,,,,"https://images.brickset.com/sets/images/TLM471905-1.jpg",641,179
29162,"471906","1","The Lego Movie 2: The Second Part","Magazine Gift","2019","Rex with Jetpack",1,,,,,,"https://images.brickset.com/sets/images/TLM471906-1.jpg",361,151
29013,"561901","1","Friends","Magazine gift","2019","Emma's Kitty Chico",,,,,,,"https://images.brickset.com/sets/images/FR561901-1.jpg",127,65
29149,"561902","1","Friends","Magazine gift","2019","Shop with Costumes",,30,,,,,"https://images.brickset.com/sets/images/FR561902-1.jpg",106,68
29215,"561903","1","Friends","Magazine gift","2019","Sweet Baby",1,,,,,,"https://images.brickset.com/sets/images/561903-1.jpg",130,63
29230,"561904","1","Friends","Magazine gift","2019","Bear's Cave",,,,,,,"https://images.brickset.com/sets/images/561904-1.jpg",84,49
29332,"561905","1","Friends","Magazine gift","2019","Andrea's Booth with Waffles",,,,,,,"https://images.brickset.com/sets/images/561905-1.jpg",97,46
29373,"561906","1","Friends","Magazine gift","2019","Robot on paddleboard",1,,,,,,"https://images.brickset.com/sets/images/561906-1.jpg",51,39
29594,"561907","1","Friends","Magazine gift","2019","Ice Cream Parlour",,,,,,,"https://images.brickset.com/sets/images/561907-1.jpg",69,40
29580,"561908","1","Friends","Magazine gift","2019","Andrea's Stage",,,,,,,"https://images.brickset.com/sets/images/561908-1.jpg",35,34
